NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles,valid_smiles
0,0,0,0,0,0,0,0,0,0,0,0,TOX24904,Cc1cc(C(=C2C=CC(=Nc3ccc(S(=O)(=O)[O-])cc3S(=O)(=O)O)C=C2)c2ccc(Nc3ccc(S(=O)(=O)[O-])cc3)cc2)ccc1N,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX24900,OCC1CC2CC1C1CCC(CO)C21,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX24902,CCC(C)(CCC(C)C)C(=O)[O-].CCC(C)(CCC(C)C)C(=O)[O-],True
0,0,0,0,0,0,0,0,0,0,0,0,TOX24908,CC1(C)C(O)C(C)(C)C1O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX25710,CCC1(c2ccccc2)C(=O)N(COC)C(=O)N(COC)C1=O,True
0,0,0,0,0,0,1,0,0,0,0,0,TOX25341,CCCNC(C)(C)COC(=O)c1ccccc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX22423,CC(=O)OC[C@H]1O[C@H](O[C@]2(COC(C)=O)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX22422,OCC(O)c1ccccc1,True
0,0,0,0,1,0,0,0,0,0,1,0,TOX1717,Cc1cc(O)ccc1Cl,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX1718,c1ccc(CC2=NCCN2)cc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX2193,C=C(C)C(=O)OCc1ccccc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX2191,C=C(C)C(=O)OCC1CCCO1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX2194,C=CC(=O)OCCCCCC,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX12615,Cc1ccn2nc(S(=O)(=O)Nc3c(F)cccc3F)nc2n1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX12611,CCCSP(=O)(OCC)SCCC,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX25506,O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX25500,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX25508,C[C@@H]1CN([C@H]2CC[C@](C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)O)c1ccccc1,True
0,0,0,0,1,0,0,0,0,0,0,0,TOX3572,O=C(Oc1ccccc1C(=O)O)c1ccccc1O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX3718,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX3713,COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX3712,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,True
0,0,1,0,1,1,0,0,0,0,0,0,TOX4291,CCOP(=S)(OCC)Oc1cnc2ccccc2n1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX4921,NC1CCC(CC2CCC(N)CC2)CC1,True
0,0,1,0,0,0,0,0,0,0,0,0,TOX4923,N#C/C(N)=C(/N)C#N,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX4922,NCCCCCCN,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX167,CC(CCl)OC(C)CCl,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX164,OCC(CO)(CBr)CBr,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX168,ClCCOCCCl,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX2977,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,True
0,0,1,0,1,0,0,0,0,0,0,0,TOX17272,Nc1c2c(nc3ccccc13)CCCC2,True
0,0,0,0,0,0,0,1,0,0,0,0,TOX5570,CNC(=O)c1ccccc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX7471,CCCCCCCCCCCCCCCl,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX21507,COc1ccc(Cl)cc1C,True
0,0,1,0,0,0,0,0,0,1,0,0,TOX288,Cc1cc(Cl)ccc1N,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX5523,Cc1occc(=O)c1O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX2973,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX6872,CCCCN=C=O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX6878,OCCSCCO,True
0,0,1,0,0,0,0,0,0,0,1,0,TOX22360,O=C(NCc1cccnc1)Nc1ccc([N+](=O)[O-])cc1,True
0,0,1,0,0,0,0,0,0,0,0,0,TOX22365,CCOc1ccc2c(c1)C(C)CC(C)(C)N2,True
0,0,0,0,1,0,0,0,0,0,0,0,TOX3150,CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,True
0,0,1,0,0,0,0,0,0,0,0,0,TOX20296,O=C(O)c1c(Cl)ccc(Cl)c1Cl,True
0,0,0,0,0,0,0,1,0,0,1,0,TOX1526,O=C(O)CC(Cl)C(=O)O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX4738,C=C(C)C1CC=C(C)C(OC(C)=O)C1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX4739,C=C1CCC=C(C)CC[C@@H]2[C@@H]1CC2(C)C,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX4733,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX4736,C=C(C)C1CC=C(C)C(O)C1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX7270,CCCCCCCCCCCCCCCO,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX3966,CCC(C)Cl,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX759,CC1=CC(=O)CC(C)(C)C1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX4512,Nc1cccc(C(F)(F)F)c1,True
0,0,1,0,0,0,0,0,0,0,0,0,TOX755,NNC(=O)c1ccncc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX757,O=C(O)c1ccncc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX756,NC(=O)c1ccncc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX750,CC(C)CON=O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX753,OC[C@H]1O[C@H](OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)[C@H](O)[C@@H](O)[C@@H]1O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX752,FC(F)OC(Cl)C(F)(F)F,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX24591,CCCCN1C(=O)c2ccccc2C1=O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX24599,CCCCCCCCOCCC#N,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX6275,CCCCC#N,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX27860,CCn1cc[n+](C)c1.N#C[S-],True
0,0,0,0,0,0,0,0,0,0,0,0,TOX5063,CCCCC(=O)N(C)C,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX4145,CN(C)c1nc(=O)n(C2CCCCC2)c(=O)n1C,True
0,0,1,0,0,0,0,0,0,0,0,0,TOX5068,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,True
1,1,0,0,1,1,0,1,0,0,0,0,TOX3380,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,True
1,1,0,1,1,1,0,0,0,0,1,1,TOX573,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,True
0,0,0,0,1,0,0,0,0,0,0,0,TOX577,CCc1cc(C(N)=S)ccn1,True
0,1,0,0,1,1,0,0,0,1,1,1,TOX576,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX14465,CN/C(=N\[N+](=O)[O-])NCc1cnc(Cl)s1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX3038,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX3039,NC(N)=Nc1nc(CSCC/C(N)=N\S(N)(=O)=O)cs1,True
1,1,0,1,1,0,0,1,0,0,0,0,TOX3037,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX3031,Cn1c(=O)c2c(ncn2CCO)n(C)c1=O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX6605,CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX6600,O=C1OCCO1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX6608,C=C(CC(=O)O)C(=O)O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX6609,CC(C)C(=O)OC(=O)C(C)C,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX286,Cc1ccc(N)cc1Cl,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX285,CC(O)CCl,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX15753,CCCCN(CCC(=O)OCC)C(C)=O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX14803,COc1cnc(OC)n2nc(NS(=O)(=O)c3c(OCC(F)F)cccc3C(F)(F)F)nc12,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX9652,C=CC(=O)OC(C)(C)C,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX9655,CC1(C)CC(O)CC(C)(C)N1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX1897,Cc1cccnc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX1894,OC1CCCCC1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX1892,Cc1ccncc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX1890,CC(C)OC(C)C,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX22196,CCCCOC(=O)C(C)O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX22191,CNC(=S)NC,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX22199,O=C1CCC(=O)N1Cl,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX22198,CCCCNS(=O)(=O)c1ccc(C)cc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX7805,Cc1ccc2c(c1)C(=O)OC2=O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX3292,CNC(C)Cc1ccccc1OC,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX24408,NCCN1CCOCC1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX21828,COP(=S)(OC)Oc1ccc(S(N)(=O)=O)cc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX27660,CC1CC(C)C(=O)C1=O,True
0,0,0,0,0,0,0,1,0,0,0,0,TOX27661,CC(=O)SCc1ccco1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX27662,Cc1ccc(C(C)NC(=O)[C@@H](NC(=O)OC(C)C)C(C)C)cc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX27663,c1coc(Cn2cccc2)c1,True
1,0,0,0,0,0,0,0,0,0,0,0,TOX4128,Brc1c(Br)c(Br)c(Br)c(Br)c1Br,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX27667,CCCCCCCCCCC=CC#N,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX4124,COC(=O)c1sccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX21719,CC1=NN(c2cc(Cl)c(S(=O)(=O)[O-])cc2Cl)C(=O)C1/N=N/c1ccc(S(=O)(=O)[O-])cc1,True
1,0,0,0,0,0,0,0,0,0,0,0,TOX27006,CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX27000,ClCCOCCOCCCl,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX26638,CCC(C)(Oc1ccc(C2(c3ccc(OC(C)(CC)C(=O)O)cc3)CCCCC2)cc1)C(=O)O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX5659,COC(=O)c1ccccc1O,True
0,0,0,0,0,0,0,0,0,0,1,0,TOX5654,Cc1ccc2ccc3cccc4ccc1c2c34,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX5657,Cc1ccc2cccnc2c1,True
0,0,0,1,0,0,0,0,0,0,0,0,TOX2607,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX5653,CC(C)Cc1nccs1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX25748,CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX25741,COP(=O)(OC)OC(c1ccc(Cl)cc1)P(=O)(OC)OC,True
0,0,0,0,1,0,0,0,0,0,0,0,TOX1772,CC1(N)CCC(C(C)(C)N)CC1,True
0,0,1,0,0,0,0,1,0,0,1,0,TOX25742,CCC(CC)(CC(=O)Nc1cccc(/C=C/c2nc(C3CCC3)cs2)c1)C(=O)O,True
0,0,1,0,0,0,0,0,0,0,1,0,TOX1777,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX1775,Cc1c[nH]c2ccccc12,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX1774,c1cc2c3c(cccc3c1)CC2,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX14252,CC/C(=N\OC/C=C/Cl)C1=C(O)CC(C2CCOCC2)CC1=O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX14255,NC(=O)CF,True
0,0,0,0,1,0,0,0,0,0,0,0,TOX3937,CC(C)(C)Cl,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX24929,CCCCCCCCCCCCSC,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX24922,O=C1CCCN1CCO,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX24927,CCCCC(CC)CO[PH](=O)OCC(CC)CCCC,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX25527,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX25521,O=C(NCC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(N(CCO)C(=O)CO)c1I,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX25523,CC(=O)N(CC(O)CN(C(C)=O)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX7390,O=S(=O)(O)c1ccccc1O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX7397,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)[C@H]1OC[C@H](O)[C@H]1O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX28993,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,True
0,0,0,1,0,0,0,1,0,1,1,0,TOX3556,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX7021,CCCCOCCOCCOC(C)=O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX24438,O=C1CCCCO1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX3737,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX3733,CCCC(CCC)C(=O)O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX24431,CC(C)(C)NCCO,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX24435,CCN(CC)CCOC(=O)c1ccc(N)cc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX24436,CC(=O)C1CCOC1=O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX24437,Nc1cc(N)cc(C(=O)O)c1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX12365,N#Cc1c(Cl)cccc1Cl,True
0,0,0,0,1,0,0,0,0,0,0,0,TOX143,O=C(O)c1ccccc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX144,O=C(c1ccccc1)C(O)c1ccccc1,True
0,0,0,0,0,0,0,1,0,0,0,0,TOX145,O=C1C=CC(=O)C=C1,True
0,0,0,0,0,0,0,1,0,1,0,0,TOX146,c1ccc2sc(SSc3nc4ccccc4s3)nc2c1,True
0,0,0,0,0,0,0,0,0,1,0,0,TOX147,c1ccc2[nH]nnc2c1,True
0,0,1,0,0,0,0,0,0,0,0,0,TOX148,ClC(Cl)(Cl)c1ccccc1,True
0,0,0,0,0,0,0,0,0,0,1,0,TOX17250,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,True
0,0,0,0,0,0,0,1,0,0,0,0,TOX27104,CCCC/C=C/C=C\C=O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX21528,N#Cc1ccncc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX5896,C[C@@H](N)[C@@H](O)c1ccccc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX21521,NCCCN1CCOCC1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX21527,CC1(C)CC(=O)CC(C)(C)N1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX26986,O=C(O)C(O)C(O)C(=O)O,True
0,0,1,0,0,0,0,0,0,0,0,0,TOX24532,O=c1c2ccccc2c(=O)c2c1cc(Cl)c1[nH]c3c([nH]c12)c(Cl)cc1c(=O)c2ccccc2c(=O)c13,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX26270,CCC(C(=O)OCCOCCN(CC)CC)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX26273,Cc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX26275,NS(=O)(=O)c1ccc(NC(=O)CCC(=O)O)cc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX26276,COc1ccc(S(=O)(=O)Nc2nnc(CC(C)C)s2)cc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX12954,CC(C)(O)C(=O)O,True
0,0,0,0,0,0,0,0,0,0,1,0,TOX27279,CC[C@@H]1C[C@H](N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(C)=O)c2cc(C(F)(F)F)ccc2N1C(=O)OC(C)C,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX27274,CC(Cc1ccc(OCC(=O)O)cc1)NCC(O)c1csc(C(F)(F)F)n1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX20726,Cc1c(C(=O)NCCO)[n+]([O-])c2ccccc2[n+]1[O-],True
0,0,0,1,0,0,0,0,0,0,0,0,TOX20727,OC(Cn1cncn1)(c1ccc(F)cc1)c1ccccc1F,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX2086,NC(=O)c1ccc([N+](=O)[O-])cc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX22382,CCCO[Si](OCCC)(OCCC)OCCC,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX4710,CCCC(=O)Cl,True
0,0,0,0,0,0,0,0,0,1,0,0,TOX1543,CCCCCCCCCl,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX1544,Oc1ccccc1Cl,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX1546,O=C(O)CCCl,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX27493,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX27491,CSc1cnccn1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX27490,C=CC(C)(CCC=C(C)C)OC(=O)C(C)C,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX27497,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,True
0,0,0,0,0,0,0,0,0,1,0,0,TOX7258,CC(C)OC=O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX7259,N#Cc1cccc(C#N)c1,True
0,0,0,0,0,0,0,1,0,0,0,0,TOX7253,CCOC(=O)/C=C/C(=O)OCC,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX21891,c1ccc(Cc2ccccc2)cc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX28585,C[C@H]1CNCCc2ccc(Cl)cc21,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX28586,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX24606,Cc1ccc(NC(=O)N(C)C)cc1NC(=O)N(C)C,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX24604,C=COCC1CCC(COC=C)CC1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX24609,N#Cc1c(F)cccc1F,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX3947,S=C=S,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX28723,CC[N+](CC)(CC)CCOC(=O)C(C1CCCC1)C1CCCC1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX28725,CCOC(=O)c1ccc(OCCN2C[C@H](O)[C@@H](O)[C@H](O)[C@H]2CO)cc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX6252,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX6259,CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX6258,ClCCOP(OCCCl)OCCCl,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX5041,CCOC(=O)OCC,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX2018,CCOP(=S)(OCC)SCCSCC,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX5049,COCCOCCO,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX2016,C1CN2CCN1CC2,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX2014,COc1ccc(OC)cc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX2010,CCCCCCCC/C=C\CCCCCCCCO,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX3930,ClC(Cl)(Cl)Br,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX777,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX771,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX778,C=C(C)[C@H]1CC=C(C)CC1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX6661,O=CC1CC=CCC1,True
0,0,0,0,0,0,0,0,0,0,1,0,TOX12424,CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c([N+](=O)[O-])c1,True
0,0,1,0,0,0,0,0,0,0,0,0,TOX6665,N#Cc1cccnc1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX25262,CCC1(CC)C(=O)C=CNC1=O,True
0,0,1,0,0,0,0,0,0,0,0,0,TOX25267,COc1c2occc2c(OC)c2c(=O)cc(C)oc12,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX25265,Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1,True
0,0,0,0,1,0,0,0,0,0,0,0,TOX5364,O=CC=O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX805,CC1CCC(C(C)C)C(O)C1,True
0,0,0,0,1,0,0,0,0,0,0,0,TOX552,CN(C)CCOC(C)(c1ccccc1)c1ccccn1.O=C(O)CCC(=O)O,True
0,0,1,0,0,0,1,1,0,1,1,0,TOX807,Sc1nc2ccccc2s1,True
1,0,0,0,1,0,0,0,0,0,1,0,TOX803,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX802,Nc1nc(N)nc(N)n1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX809,O=S(=O)([O-])CCS,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX26047,Cc1c(I)c(=O)n(-c2ccccc2)n1C,True
0,0,0,0,1,0,0,0,0,0,0,0,TOX26510,CCC(C(N)=O)N1CCCC1=O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX26045,CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,True
0,0,1,0,0,0,0,1,0,0,1,0,TOX1236,Nc1ccc(NCCO)c([N+](=O)[O-])c1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX7536,CCCCCCCCCCCCCCCCCCCl,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX7826,O=C(CC(C(=O)OC1CCCCC1)S(=O)(=O)[O-])OC1CCCCC1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX7822,CC(C)(C)C(=O)C(Cl)Cl,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX27394,CCCCCCC(CCCCCCCCCCC(=O)OCC(COC(C)=O)OC(C)=O)OC(C)=O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX27642,C=CC(C)(CCC=C(C)C)OC=O,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX27399,CC1C(C)(C)C2=C(C(=O)CCC2)C1(C)C,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX27648,CC(=O)OCCCc1ccccc1,True
0,1,0,0,1,1,0,0,0,0,0,0,TOX24247,OC[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX3688,CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX1477,F[B-](F)(F)F,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX2835,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,True
0,0,0,0,0,0,0,0,0,0,0,0,TOX25695,COc1cc(C(=O)NCCCCCC(=O)O)cc(OC)c1OC,True
