smiles,MolWt,LogP,HBD,HBA,QED,Lipinski_Pass,Toxicity_Score
OCC#CCO,86.08999999999999,-1.0256,2,2,0.3701229528529767,True,0.0
Clc1ccc(C(Cl)(Cl)Cl)cc1,229.921,4.1667000000000005,0,0,0.5863837162361379,True,0.08333333333333333
CCCCCCCCS(=O)(=O)[O-],193.28799999999998,1.8921000000000003,0,3,0.4580233213616409,True,0.0
CC(C)OB(OC(C)C)OC(C)C,188.07599999999996,2.2463000000000006,0,3,0.5979646739179475,True,0.0
CCC(O)OCC(C)OC(O)CC,192.255,0.8648999999999998,2,4,0.5874232315816019,True,0.0
COc1ccc(/C=N/NC(=O)c2ccncc2)cc1OC,285.30300000000005,1.8626999999999998,1,5,0.6720091520395786,True,0.08333333333333333
CC[C@@]1(c2ccccc2)NC(=O)N(C)C1=O,218.25599999999994,1.4735000000000003,1,2,0.764131318230403,True,0.0
COC(=O)c1ccccc1CS(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,410.40800000000013,0.9319000000000001,2,9,0.6364303348741982,True,0.0
O=C1C=CC(=O)O1,98.057,-0.3740000000000001,0,3,0.30631220581862406,True,0.0
CC(C)Nc1nc(Cl)nc(NC(C)C)n1,229.71500000000003,2.1655999999999995,2,5,0.8286985185089378,True,0.0
O=S1(=O)CCCO1,122.145,-0.26349999999999985,0,3,0.4155039471976141,True,0.0
CCC(C)(CCC(C)C)C(=O)[O-].CCC(C)(CCC(C)C)C(=O)[O-].[Zn+2],407.91,3.1751000000000023,0,4,0.5207225400559973,True,0.0
CC(=O)/C=C/C1C(C)=CCC(C)C1(C)C,206.32899999999995,3.760100000000003,0,1,0.4963967535141174,True,0.0
CCCCCCCCCCCC(=O)OCC,228.37599999999995,4.470400000000004,0,2,0.3850425600347897,True,0.0
C=C1[C@H]2CC[C@@H]3[C@H]2C(C)(C)CCC[C@]13C,204.35699999999994,4.415000000000004,0,0,0.5125130456348207,True,0.0
CC(C)C1OCCN1CCOC(=O)NCCCCCCNC(=O)OCCN1CCOC1C(C)C,486.65400000000034,2.6278000000000015,2,8,0.34079987645994575,True,0.0
Clc1ccc(Cl)c(Cl)c1Cl,215.894,4.3002,0,0,0.44741511729822037,True,0.0
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,421.4220000000001,1.6254000000000004,3,5,0.6961649733786912,True,0.0
CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,327.42400000000004,2.807500000000001,1,4,0.7576131371191168,True,0.0
CCC1(CC)C(=O)NC(=O)NC1=O,184.195,0.15879999999999994,2,3,0.6000294014636102,True,0.0
C[C@H]1[C@H](NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,435.44000000000017,-1.1724999999999979,4,10,0.17478822451364606,True,0.0
O=C(O)c1ccc(C(=O)O)cc1,166.132,1.083,2,2,0.6889088084368351,True,0.0
CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,543.875,6.4737000000000045,2,2,0.4555388138993921,False,0.5833333333333334
C=CCc1cc(OC)c2c(c1)OCO2,192.21399999999994,2.1524,0,3,0.6866314906407247,True,0.0
CS(C)=O,78.136,-0.005299999999999971,0,1,0.3981850774633207,True,0.08333333333333333
CO,32.042,-0.3915,1,1,0.38528440447384316,True,0.0
CCCO,60.096,0.3887,1,1,0.46378398302396845,True,0.0
c1ccc2cc(CC3=NCCN3)ccc2c1,210.28,2.3840000000000003,1,2,0.808264511684447,True,0.08333333333333333
Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,430.7170000000003,8.840260000000002,1,2,0.35864394447897774,False,0.0
Cc1cccc(C)c1OCC(C)N,179.26299999999998,2.0294399999999997,1,2,0.7701737793320904,True,0.0
Nc1ccc(Cc2ccc(N)cc2)cc1,198.269,2.4418000000000006,2,2,0.7280779620045265,True,0.08333333333333333
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,232.28299999999996,1.8550999999999997,2,2,0.8449349532973586,True,0.16666666666666666
CC(=O)OCc1ccco1,140.13799999999998,1.3427,0,3,0.5817417228868732,True,0.0
OCc1ccco1,98.10099999999998,0.7719,1,2,0.562462027989617,True,0.0
COCC(=O)N(c1c(C)cccc1C)N1CCOC1=O,278.308,1.6500400000000004,0,4,0.8399607849874072,True,0.0
CCN(CCCc1ccccc1)CCCc1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,473.56600000000026,3.3254,4,5,0.32811146722769685,True,0.0
C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@H]34)[C@@H]2C1,234.38699999999992,2.3451000000000004,0,2,0.634630320215008,True,0.0
C[C@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@@H](C)N1,392.4060000000002,2.0816,3,6,0.6918289177745705,True,0.08333333333333333
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,314.46600000000007,4.7938000000000045,0,4,0.3218661464445503,True,0.0
O=C([O-])c1ccccc1Nc1cc(Cl)ccc1C(=O)[O-],289.67400000000004,0.8105999999999998,1,5,0.8989747217479922,True,0.08333333333333333
CCCCCCCCN(C)C,157.30100000000002,2.908500000000002,0,1,0.5135764589819566,True,0.0
Oc1ccc2ccccc2c1,144.17299999999997,2.5454,1,1,0.6020160700037417,True,0.4166666666666667
CCCCCCCCCCCC(=O)N(C)CC(=O)[O-],270.393,2.1155999999999997,0,3,0.5102885805819947,True,0.0
CCC(C)CO,88.14999999999999,1.0248,1,1,0.5340885234757722,True,0.08333333333333333
Nc1ncnc2c1ncn2[C@H]1CC[C@@H](CO)O1,235.24699999999996,0.07839999999999986,2,7,0.7642641295225605,True,0.0
O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)N1,251.26500000000001,2.5537,1,2,0.8336590620915825,True,0.0
O=C(OCC1(COC(=O)c2cccnc2)CCCC(COC(=O)c2cccnc2)(COC(=O)c2cccnc2)C1O)c1cccnc1,640.6490000000003,3.5120000000000022,1,13,0.17592421175771727,False,0.0
COc1ccc(C(C)=O)cc1,150.177,1.8978,0,2,0.6016592633823299,True,0.08333333333333333
COc1cc(Cl)ccc1Cl,177.03,3.0020000000000016,0,1,0.6400449574615179,True,0.0
CC(=O)CC(=O)N(C)C,129.159,0.05370000000000008,0,2,0.49403564277729584,True,0.0
Cc1cccc(C)c1NC(=O)CN1CCCCCC1,260.381,3.1179400000000017,1,2,0.9053276418823546,True,0.0
O=C(CN1CCNCC1)NC1CCCCC1,225.33599999999996,0.34050000000000047,2,3,0.7278447294735324,True,0.0
COC(CC(C)CCCC(C)(C)O)OC,218.337,2.572700000000001,1,3,0.6363512173520035,True,0.0
COC(=O)C(C)N(C(=O)c1ccco1)c1c(C)cccc1C,301.34200000000004,3.1047400000000014,0,4,0.8141550391752845,True,0.0
CCOC(=O)CC1(C)OCC(C)O1,188.22299999999998,1.0911,0,4,0.621809000729012,True,0.0
O=C(O)CCCCC1CCSS1,206.332,2.7851000000000017,1,3,0.5541818739705442,True,0.08333333333333333
C=CC(C)(O)CCC=C(C)C,154.253,2.6698000000000013,1,1,0.6171290071333284,True,0.0
C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1N,273.37600000000003,4.1167000000000025,1,3,0.48171754050203,True,0.0
CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,280.4519999999999,5.884500000000005,1,1,0.3182616134760953,False,0.08333333333333333
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,278.4359999999999,5.660500000000005,1,1,0.3484104486085374,False,0.25
COCCC#N,85.10600000000001,0.5464800000000001,0,2,0.4584799081903633,True,0.0
O=C(O)CCSSCCC(=O)O,210.27599999999998,1.3172000000000001,2,4,0.4873289489852205,True,0.0
CCCC[n+]1ccccc1,136.21799999999996,1.7742,0,0,0.5575179529498774,True,0.0
CSc1ccc(C=O)cc1,152.218,2.221,0,2,0.4771767424406644,True,0.0
CNC(=S)N(C)C,118.205,0.05230000000000001,1,1,0.45249692321264945,True,0.0
CCCOCCC,102.17699999999999,1.823,0,1,0.4918698876466746,True,0.0
N#CCCCl,89.525,1.1388800000000001,0,1,0.44215057303411553,True,0.0
O=C([O-])C(=O)[O-].[Ca+2],128.096,-3.8946000000000005,0,4,0.24655132085441242,True,0.0
CCc1cccc(CC)c1N,149.23699999999997,2.3936,1,1,0.6418508425408987,True,0.0
O=C([O-])c1ccccc1,121.11499999999995,0.05009999999999992,0,2,0.5263180674240564,True,0.0
CC(C)N1C(=O)c2ccccc2NS1(=O)=O,240.284,1.2074999999999998,1,3,0.8018889091426249,True,0.08333333333333333
O=C(C(Cl)Cl)N1CCOC12CCCCC2,252.1409999999999,2.3093000000000004,0,2,0.670027199175273,True,0.08333333333333333
CC(C)c1cccc(O)c1,136.19399999999996,2.515600000000001,1,1,0.6285471901725991,True,0.08333333333333333
NCCN,60.09999999999999,-1.0962,2,2,0.4034955207762654,True,0.0
OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,364.10099999999994,4.107600000000001,1,1,0.7038730950118952,True,0.0
COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC,484.6370000000003,5.101680000000005,0,7,0.36922880416939863,False,0.0
OC[C@H]1O[C@@H](n2cnc3c(O)ncnc32)[C@H](O)[C@@H]1O,268.22900000000004,-1.8566000000000003,4,9,0.49812677934883093,True,0.0
CN(C)N,60.099999999999994,-0.5783,1,2,0.2992187840448161,True,0.0
CN(C)C=O,73.095,-0.2956000000000001,0,1,0.3902682398861675,True,0.0
CN(C)C(=O)Cl,107.53999999999999,0.9068,0,1,0.33286984649716095,True,0.0
CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,314.411,1.4589999999999999,2,7,0.38410287831471035,True,0.0
CCCN(CCC)CCc1cccc2c1CC(=O)N2,260.3809999999999,2.845700000000001,1,2,0.8173315946878694,True,0.0
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,427.5450000000002,2.30804,2,6,0.6398550561014078,True,0.0
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,270.37199999999996,3.817400000000002,1,2,0.7778844237760111,True,0.3333333333333333
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,288.38699999999994,2.5800000000000005,3,3,0.687428138033629,True,0.16666666666666666
C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,286.11400000000003,3.4213000000000013,0,3,0.7824567923213781,True,0.0
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,312.4530000000001,3.8826000000000036,1,2,0.6892074136032273,True,0.3333333333333333
CCN(CC)S(=O)(=O)c1ccc(C(=O)O)cc1,257.311,1.4153000000000002,1,3,0.8651624075291126,True,0.0
CCC1(C)CC(=O)NC1=O,141.17,0.4491999999999999,1,2,0.5387218646888615,True,0.0
NC(=O)Nc1ccccc1,136.15399999999997,1.1772000000000002,2,1,0.5979442528752775,True,0.0
CCCCOC(CC)OC(C)COC(O)CC,248.36299999999997,2.689300000000001,1,4,0.450943118679624,True,0.0
CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,284.359,2.2062,1,3,0.8845260918021192,True,0.08333333333333333
CC(C)(C)C1CCC(O)CC1,156.26899999999995,2.5836000000000006,1,1,0.5712616228595552,True,0.0
O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1,236.23099999999997,-0.21050000000000008,2,6,0.7521450742487874,True,0.0
CCc1nc(C)c[nH]1,110.15999999999998,1.2805199999999999,1,1,0.5792565689956444,True,0.0
CC1(C)C(=O)C(C)(C)C1=O,140.182,1.1906,0,2,0.4735011206773891,True,0.0
CCCCCCCCCCCCc1ccccc1,246.438,6.150000000000007,0,0,0.41070852527938223,False,0.0
CCOP(OCC)OCC,166.15699999999998,2.3228,0,3,0.5665243770281112,True,0.0
CC(C)CC(=O)CC(C)CC(C)C,184.32299999999998,3.6739000000000024,0,1,0.6152239475022264,True,0.0
O=[N+]([O-])c1ccc2ncccc2c1,174.159,2.143,0,3,0.49121081405272493,True,0.08333333333333333
O=[N+]([O-])c1cccc2cccnc12,174.159,2.143,0,3,0.49121081405272493,True,0.16666666666666666
O=c1[nH]cc(F)c(=O)[nH]1,130.078,-0.7977000000000001,2,2,0.482564502908463,True,0.16666666666666666
Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,358.26900000000006,3.2646000000000024,1,4,0.6993362755354798,True,0.08333333333333333
C[N+](C)(C)CC[N+]1(C)Cc2c(Cl)c(Cl)c(Cl)c(Cl)c2C1,358.14000000000004,4.466600000000004,0,0,0.425096965363371,True,0.08333333333333333
CCCCCCC(C)(C)S,160.326,3.6652000000000027,1,1,0.46027395771587976,True,0.0
CCc1ccccc1CC,134.22199999999998,2.811400000000001,0,0,0.5831204703949601,True,0.0
CCOC(=O)COC(=O)c1ccccc1C(=O)OCC,280.27600000000007,1.5832000000000002,0,6,0.5812280990563512,True,0.0
Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,329.32099999999997,4.738100000000003,0,2,0.6655864468931828,True,0.0
c1ccc2c(c1)Cc1ccccc1-2,166.22299999999998,3.2578000000000014,0,0,0.48057199184742166,True,0.0
c1ccc2c(c1)-c1cccc3cccc-2c13,202.25599999999997,4.487200000000002,0,0,0.39392556622003977,True,0.25
CC(=O)CC(C)(C)C1CCCCC1,182.30699999999993,3.5720000000000027,0,1,0.6517863331695143,True,0.0
CC(C)C(O)(c1ccc(OC(F)(F)F)cc1)c1cncnc1,312.29099999999994,3.267100000000002,1,4,0.941210378540353,True,0.0
CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(O)c1ccccc1)C2,275.34800000000007,1.8883999999999996,1,4,0.85588008409094,True,0.08333333333333333
CCNc1nc(NC(C)CC)nc(OC)n1,225.29599999999996,1.5223999999999998,2,6,0.764505510012432,True,0.16666666666666666
CCNc1nc(NCC)nc(SC)n1,213.31,1.4570999999999998,2,6,0.721941568354198,True,0.0
CC(=O)OC/C=C(/C)CCC=C(C)C,196.29,3.242200000000002,0,2,0.49814402161353755,True,0.0
CCCC(=O)C(C)=O,114.14399999999998,0.9446,0,2,0.5116176679972559,True,0.0
O=C(O)CCc1ccccc1,150.177,1.7038,1,1,0.7116430298202236,True,0.0
COc1ccccc1OC,138.16599999999997,1.7038,0,2,0.6189113153967103,True,0.0
CCC/C=C/CO,100.16099999999999,1.335,1,1,0.5304015629545965,True,0.0
COc1cccc(OC)c1,138.166,1.7038,0,2,0.6189113153967103,True,0.0
CCCCCCCCCCCCCCCCC,240.4749999999999,6.877700000000007,0,0,0.29031715960806453,False,0.08333333333333333
O=S(=O)(O)c1ccc2[nH]c(-c3ccccc3)nc2c1,274.30100000000004,2.4766000000000004,2,3,0.703126836250588,True,0.0
CCC(C)c1nccnc1OC,166.224,1.9987,0,3,0.6884624328374236,True,0.0
Cc1cc(C(=C2C=CC(=Nc3ccc(S(=O)(=O)[O-])cc3S(=O)(=O)O)C=C2)c2ccc(Nc3ccc(S(=O)(=O)[O-])cc3)cc2)ccc1N,691.7650000000001,5.076320000000003,3,11,0.16341172183205638,False,0.0
OCC1CC2CC1C1CCC(CO)C21,196.29,1.2693999999999999,2,2,0.6979751284768186,True,0.0
CCC(C)(CCC(C)C)C(=O)[O-].CCC(C)(CCC(C)C)C(=O)[O-],342.52000000000004,3.1776000000000018,0,4,0.6104691341717885,True,0.0
CC1(C)C(O)C(C)(C)C1O,144.214,0.7742,2,2,0.5270322583023489,True,0.0
CCC1(c2ccccc2)C(=O)N(COC)C(=O)N(COC)C1=O,320.345,1.333,0,5,0.7392468432542614,True,0.0
CCCNC(C)(C)COC(=O)c1ccccc1,235.327,2.621600000000001,1,3,0.770239894871095,True,0.08333333333333333
CC(=O)OC[C@H]1O[C@H](O[C@]2(COC(C)=O)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,678.5930000000003,-0.8291999999999908,0,19,0.1705410602755223,False,0.0
OCC(O)c1ccccc1,138.166,0.7122999999999999,2,2,0.6315598663808173,True,0.0
Cc1cc(O)ccc1Cl,142.58499999999998,2.3540200000000002,1,1,0.5897674587091335,True,0.16666666666666666
c1ccc(CC2=NCCN2)cc1,160.22000000000003,1.2308,1,2,0.6910509635760046,True,0.0
C=C(C)C(=O)OCc1ccccc1,176.215,2.3059000000000003,0,2,0.5214761270512005,True,0.0
C=C(C)C(=O)OCC1CCCO1,170.20799999999994,1.2847,0,3,0.47257587351936226,True,0.0
C=CC(=O)OCCCCCC,156.225,2.2959000000000005,0,2,0.3348650134513954,True,0.0
Cc1ccn2nc(S(=O)(=O)Nc3c(F)cccc3F)nc2n1,325.30000000000007,1.5117199999999997,1,6,0.7882980464495276,True,0.0
CCCSP(=O)(OCC)SCCC,242.34599999999995,4.417400000000004,0,4,0.5885787880791601,True,0.0
O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1,228.251,2.0292,1,3,0.8144535753580314,True,0.0
CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1,358.21799999999996,1.3815,2,4,0.7530223685249093,True,0.0
C[C@@H]1CN([C@H]2CC[C@](C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)O)c1ccccc1,420.5280000000002,4.894080000000004,1,3,0.7645771813481718,True,0.0
O=C(Oc1ccccc1C(=O)O)c1ccccc1O,258.229,2.309600000000001,2,4,0.6515507183057149,True,0.08333333333333333
Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,278.399,3.917520000000003,0,2,0.8424584892829,True,0.0
COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC,281.308,1.1848,0,5,0.8293338230245606,True,0.0
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,290.32300000000004,1.2575999999999998,2,7,0.8533555071280713,True,0.0
CCOP(=S)(OCC)Oc1cnc2ccccc2n1,298.30400000000003,3.3061000000000016,0,6,0.7626518845640481,True,0.25
NC1CCC(CC2CCC(N)CC2)CC1,210.36499999999995,2.4115,2,2,0.7351256679824824,True,0.0
N#C/C(N)=C(/N)C#N,108.104,-0.83744,2,4,0.39502080879921947,True,0.08333333333333333
NCCCCCCN,116.20800000000001,0.46420000000000006,2,2,0.5127392274046669,True,0.0
CC(CCl)OC(C)CCl,171.06699999999998,2.2576,0,1,0.5891725136351481,True,0.0
OCC(CO)(CBr)CBr,261.941,0.7471999999999999,2,2,0.7336538778499481,True,0.0
ClCCOCCCl,143.013,1.4806,0,1,0.4274047163232894,True,0.0
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,292.244,-2.0711999999999957,4,6,0.333294737123963,True,0.0
Nc1c2c(nc3ccccc13)CCCC2,198.26899999999992,2.695800000000001,1,2,0.7064882384087371,True,0.16666666666666666
CNC(=O)c1ccccc1,135.16599999999997,1.0462,1,1,0.6122319116423771,True,0.08333333333333333
CCCCCCCCCCCCCCCl,232.83899999999994,5.926300000000006,0,0,0.28919546407728686,False,0.0
COc1ccc(Cl)cc1C,156.612,2.657020000000001,0,1,0.6076489824325448,True,0.0
Cc1cc(Cl)ccc1N,141.60099999999997,2.23062,1,1,0.5512963494697329,True,0.16666666666666666
Cc1occc(=O)c1O,126.11099999999998,0.6538199999999998,1,3,0.5549387163495101,True,0.0
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,379.4350000000002,3.6784000000000026,1,4,0.6649515564043438,True,0.0
CCCCN=C=O,99.13299999999998,1.1223,0,2,0.29597041728748363,True,0.0
OCCSCCO,122.189,-0.2958,2,3,0.5030789480056387,True,0.0
O=C(NCc1cccnc1)Nc1ccc([N+](=O)[O-])cc1,272.264,2.3115000000000006,2,4,0.6588151540610357,True,0.16666666666666666
CCOc1ccc2c(c1)C(C)CC(C)(C)N2,219.32799999999997,3.783000000000002,1,2,0.8168917850674844,True,0.08333333333333333
CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,627.9420000000002,2.793100000000001,3,3,0.4479102249993569,False,0.08333333333333333
O=C(O)c1c(Cl)ccc(Cl)c1Cl,225.458,3.3450000000000006,1,1,0.7443444171405048,True,0.08333333333333333
O=C(O)CC(Cl)C(=O)O,152.53300000000002,0.15309999999999996,2,2,0.56497521183041,True,0.16666666666666666
C=C(C)C1CC=C(C)C(OC(C)=O)C1,194.27399999999994,2.850500000000001,0,2,0.49882618094456793,True,0.0
C=C1CCC=C(C)CC[C@@H]2[C@@H]1CC2(C)C,204.35699999999997,4.7252000000000045,0,0,0.5005620426274199,True,0.0
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,260.334,2.0227,2,4,0.7323095649562918,True,0.0
C=C(C)C1CC=C(C)C(O)C1,152.23699999999997,2.2797,1,1,0.5714094454139361,True,0.0
CCCCCCCCCCCCCCCO,228.41999999999993,5.069900000000006,1,1,0.43631140166890525,False,0.0
CCC(C)Cl,92.569,2.0237,0,0,0.43437560245029766,True,0.0
CC1=CC(=O)CC(C)(C)C1,138.20999999999998,2.3218000000000005,0,1,0.5017552817864146,True,0.0
Nc1cccc(C(F)(F)F)c1,161.126,2.2876000000000003,1,1,0.5801714244373364,True,0.0
NNC(=O)c1ccncc1,137.142,-0.3149000000000006,2,3,0.3165786787720106,True,0.08333333333333333
O=C(O)c1ccncc1,123.11099999999998,0.7797999999999999,1,2,0.5998689433499305,True,0.0
NC(=O)c1ccncc1,122.12699999999997,0.18049999999999994,1,2,0.5772627921564857,True,0.0
CC(C)CON=O,103.121,1.3404,0,3,0.3990486740455806,True,0.0
OC[C@H]1O[C@H](OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)[C@H](O)[C@@H](O)[C@@H]1O,344.31300000000005,-5.7611999999999925,9,11,0.2029803994672465,False,0.0
FC(F)OC(Cl)C(F)(F)F,184.49099999999996,2.3528000000000002,0,1,0.47287129526793736,True,0.0
CCCCN1C(=O)c2ccccc2C1=O,203.24099999999999,2.0827,0,2,0.7051816952331657,True,0.0
CCCCCCCCOCCC#N,183.295,3.277180000000002,0,2,0.5138378941725488,True,0.0
CCCCC#N,83.134,1.70018,0,1,0.4659651090418909,True,0.0
CCn1cc[n+](C)c1.N#C[S-],169.25300000000001,0.34687999999999986,0,3,0.34500077967959936,True,0.0
CCCCC(=O)N(C)C,129.20299999999997,1.2648000000000001,0,1,0.5615395084768257,True,0.0
CN(C)c1nc(=O)n(C2CCCCC2)c(=O)n1C,252.31799999999993,0.5131999999999994,0,6,0.7693492318119295,True,0.0
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,334.45600000000024,5.160800000000005,0,4,0.3911537223261821,False,0.08333333333333333
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,298.42600000000004,3.4925000000000024,1,2,0.6950885218084817,True,0.4166666666666667
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,272.3879999999999,3.6092000000000026,2,2,0.757169743555686,True,0.5833333333333334
CCc1cc(C(N)=S)ccn1,166.24900000000002,1.2782,1,2,0.6725460532160716,True,0.08333333333333333
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,296.4100000000001,3.6126000000000023,2,2,0.7180018360911579,True,0.5
CN/C(=N\[N+](=O)[O-])NCc1cnc(Cl)s1,249.683,0.6532000000000004,2,4,0.35520043209474134,True,0.0
CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,321.33700000000016,0.5409999999999998,1,9,0.733115342152729,True,0.0
NC(N)=Nc1nc(CSCC/C(N)=N\S(N)(=O)=O)cs1,337.456,-0.7679999999999998,4,6,0.28661243847385526,True,0.0
C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,296.41,4.029500000000003,0,2,0.6760895538895387,True,0.4166666666666667
Cn1c(=O)c2c(ncn2CCO)n(C)c1=O,224.21999999999997,-1.5739999999999998,1,7,0.6675301319081771,True,0.0
CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,194.18300000000002,-2.5673,4,6,0.3855013631600322,True,0.0
O=C1OCCO1,88.062,0.1532,0,3,0.395310501894485,True,0.0
C=C(CC(=O)O)C(=O)O,130.099,0.10189999999999988,2,2,0.5311495161373545,True,0.0
CC(C)C(=O)OC(=O)C(C)C,158.19699999999997,1.3681999999999999,0,3,0.4499801391391512,True,0.0
Cc1ccc(N)cc1Cl,141.601,2.23062,1,1,0.551296349469733,True,0.0
CC(O)CCl,94.541,0.6060000000000001,1,1,0.4722158378634069,True,0.0
CCCCN(CCC(=O)OCC)C(C)=O,215.29299999999995,1.5882,0,3,0.6057739354290559,True,0.0
COc1cnc(OC)n2nc(NS(=O)(=O)c3c(OCC(F)F)cccc3C(F)(F)F)nc12,483.3750000000001,2.6050000000000004,1,9,0.48632440818455436,True,0.0
C=CC(=O)OC(C)(C)C,128.17099999999996,1.5141,0,2,0.3950064255853093,True,0.0
CC1(C)CC(O)CC(C)(C)N1,157.257,1.2878999999999998,2,2,0.5550672430131882,True,0.0
Cc1cccnc1,93.129,1.39002,0,1,0.4719983679006756,True,0.0
OC1CCCCC1,100.161,1.3114,1,1,0.4863248839438126,True,0.0
Cc1ccncc1,93.12899999999999,1.39002,0,1,0.4719983679006756,True,0.0
CC(C)OC(C)C,102.17699999999999,1.8197999999999999,0,1,0.5164411302422239,True,0.0
CCCCOC(=O)C(C)O,146.18599999999998,0.7104999999999999,1,3,0.469053749412426,True,0.0
CNC(=S)NC,104.178,-0.28990000000000027,2,1,0.41291497840456504,True,0.0
O=C1CCC(=O)N1Cl,133.534,0.2892,0,2,0.35190786943594016,True,0.0
CCCCNS(=O)(=O)c1ccc(C)cc1,227.32899999999998,2.0734200000000005,1,2,0.7827136099524717,True,0.0
Cc1ccc2c(c1)C(=O)OC2=O,162.14399999999998,1.30562,0,3,0.42632433796152747,True,0.0
CNC(C)Cc1ccccc1OC,179.26299999999998,1.8456,1,2,0.7612329569387354,True,0.0
NCCN1CCOCC1,130.19099999999997,-0.7227000000000003,1,3,0.5357325007130507,True,0.0
COP(=S)(OC)Oc1ccc(S(N)(=O)=O)cc1,297.294,1.2301000000000002,1,6,0.8224165364258141,True,0.0
CC1CC(C)C(=O)C1=O,126.15499999999999,0.8005,0,2,0.4497586933707508,True,0.0
CC(=O)SCc1ccco1,156.206,2.0593,0,3,0.6561383686649822,True,0.08333333333333333
Cc1ccc(C(C)NC(=O)[C@@H](NC(=O)OC(C)C)C(C)C)cc1,320.43300000000005,3.3314200000000023,2,3,0.8445811223765269,True,0.0
c1coc(Cn2cccc2)c1,147.177,2.1294000000000004,0,2,0.6359461805524927,True,0.0
Brc1c(Br)c(Br)c(Br)c(Br)c1Br,551.49,6.261600000000001,0,0,0.26388633801887934,False,0.08333333333333333
CCCCCCCCCCC=CC#N,193.334,4.596980000000005,0,1,0.3876711758537373,True,0.0
COC(=O)c1sccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,387.39900000000017,0.5471199999999999,2,10,0.7009374484428034,True,0.0
