assay,feature,importance
NR-ER-LBD,BCUT2D_LOGPHI,0.011662817627925946
NR-ER-LBD,BCUT2D_LOGPLOW,0.010410131759977027
NR-ER-LBD,BCUT2D_MRHI,0.01038128904774566
NR-ER-LBD,BCUT2D_MRLOW,0.00853499889056437
NR-ER-LBD,AvgIpc,0.009878876604099468
NR-ER-LBD,BalabanJ,0.010806502717504404
NR-ER-LBD,BertzCT,0.009040976873572333
NR-ER-LBD,Chi0,0.009229801468063794
NR-ER-LBD,Chi0n,0.009217130311454692
NR-ER-LBD,Chi0v,0.007654580627972466
NR-ER-LBD,Chi1,0.012502723120238505
NR-ER-LBD,Chi1n,0.01016696549634299
NR-ER-LBD,Chi1v,0.010047981152125943
NR-ER-LBD,Chi2n,0.008279151100990841
NR-ER-LBD,Chi2v,0.009858651585269836
NR-ER-LBD,Chi3n,0.011968207217713982
NR-ER-LBD,Chi3v,0.010201685445132348
NR-ER-LBD,Chi4n,0.01271285328511344
NR-ER-LBD,Chi4v,0.012611493243780258
NR-ER-LBD,HallKierAlpha,0.007648000452487474
NR-ER-LBD,Ipc,0.010598264254156135
NR-ER-LBD,Kappa1,0.010372109504724267
NR-ER-LBD,Kappa2,0.006696704632799501
NR-ER-LBD,Kappa3,0.009927255605511052
NR-ER-LBD,LabuteASA,0.008007153650648639
NR-ER-LBD,PEOE_VSA1,0.005777155485213164
NR-ER-LBD,PEOE_VSA10,0.0041518368690053094
NR-ER-LBD,PEOE_VSA11,0.004005951682270662
NR-ER-LBD,PEOE_VSA12,0.0016047027393948483
NR-ER-LBD,PEOE_VSA13,0.0013749052010126233
NR-ER-LBD,PEOE_VSA14,0.001334284703120021
NR-ER-LBD,PEOE_VSA2,0.0030495923364008567
NR-ER-LBD,PEOE_VSA3,0.0018514237453715716
NR-ER-LBD,PEOE_VSA4,0.0006479202133099345
NR-ER-LBD,PEOE_VSA5,0.002644351870549004
NR-ER-LBD,PEOE_VSA6,0.0068003691041734005
NR-ER-LBD,PEOE_VSA7,0.02403700302769016
NR-ER-LBD,PEOE_VSA8,0.008123427909591497
NR-ER-LBD,PEOE_VSA9,0.006142579921648634
NR-ER-LBD,SMR_VSA1,0.006024640806855534
NR-ER-LBD,SMR_VSA10,0.004448492899956762
NR-ER-LBD,SMR_VSA2,5.916974666974667e-05
NR-ER-LBD,SMR_VSA3,0.001998621378483312
NR-ER-LBD,SMR_VSA4,0.004838500432266096
NR-ER-LBD,SMR_VSA5,0.005635838771157367
NR-ER-LBD,SMR_VSA6,0.004169331069421272
NR-ER-LBD,SMR_VSA7,0.005641318793621931
NR-ER-LBD,SMR_VSA8,0.0
NR-ER-LBD,SMR_VSA9,0.0051108411341043835
NR-ER-LBD,SlogP_VSA1,0.002458300959162897
NR-ER-LBD,SlogP_VSA10,0.0009601551268390102
NR-ER-LBD,SlogP_VSA11,0.0030850829801809545
NR-ER-LBD,SlogP_VSA12,0.001594254252090728
NR-ER-LBD,SlogP_VSA2,0.009977260390780916
NR-ER-LBD,SlogP_VSA3,0.0061647493882513215
NR-ER-LBD,SlogP_VSA4,0.00789737082326916
NR-ER-LBD,SlogP_VSA5,0.006350044427079989
NR-ER-LBD,SlogP_VSA6,0.005661374971277676
NR-ER-LBD,SlogP_VSA7,0.0018684005473275618
NR-ER-LBD,SlogP_VSA8,0.008836973200160898
NR-ER-LBD,SlogP_VSA9,0.0
NR-ER-LBD,TPSA,0.008358520135118138
NR-ER-LBD,EState_VSA1,0.004622876469549018
NR-ER-LBD,EState_VSA10,0.004204349755054875
NR-ER-LBD,EState_VSA11,0.0
NR-ER-LBD,EState_VSA2,0.010283691913102548
NR-ER-LBD,EState_VSA3,0.005009056502618097
NR-ER-LBD,EState_VSA4,0.008836280938949516
NR-ER-LBD,EState_VSA5,0.005869994603009563
NR-ER-LBD,EState_VSA6,0.0032684925924526876
NR-ER-LBD,EState_VSA7,0.006810668504532801
NR-ER-LBD,EState_VSA8,0.0071163414232299025
NR-ER-LBD,EState_VSA9,0.0039888639175323015
NR-ER-LBD,VSA_EState1,0.0045913654985616165
NR-ER-LBD,VSA_EState10,0.0018420990319391614
NR-ER-LBD,VSA_EState2,0.005984537458674791
NR-ER-LBD,VSA_EState3,0.009130777386870886
NR-ER-LBD,VSA_EState4,0.009143615805932346
NR-ER-LBD,VSA_EState5,0.01912138315610594
NR-ER-LBD,VSA_EState6,0.008308303861567976
NR-ER-LBD,VSA_EState7,0.014406917494090659
NR-ER-LBD,VSA_EState8,0.010523478653283638
NR-ER-LBD,VSA_EState9,0.002422240254756089
NR-ER-LBD,FractionCSP3,0.0053370631191313285
NR-ER-LBD,HeavyAtomCount,0.005864109696798095
NR-ER-LBD,NHOHCount,0.003438386154218558
NR-ER-LBD,NOCount,0.0064087670639089685
NR-ER-LBD,NumAliphaticCarbocycles,0.005761167339053205
NR-ER-LBD,NumAliphaticHeterocycles,0.0022054092275229074
NR-ER-LBD,NumAliphaticRings,0.002889968600682115
NR-ER-LBD,NumAmideBonds,0.000564074891972438
NR-ER-LBD,NumAromaticCarbocycles,0.0016195077339677768
NR-ER-LBD,NumAromaticHeterocycles,0.0012641527450826912
NR-ER-LBD,NumAromaticRings,0.0022647615844153986
NR-ER-LBD,NumAtomStereoCenters,0.0035149679200740386
NR-ER-LBD,NumBridgeheadAtoms,0.001398712636116392
NR-ER-LBD,NumHAcceptors,0.004390902081531088
NR-ER-LBD,NumHDonors,0.003926509826513138
NR-ER-LBD,NumHeteroatoms,0.0053090132457831625
NR-ER-LBD,NumHeterocycles,0.0027779310081147745
NR-ER-LBD,NumRotatableBonds,0.00757977573674
NR-ER-LBD,NumSaturatedCarbocycles,0.0030325986753639974
NR-ER-LBD,NumSaturatedHeterocycles,0.0008058182061005669
NR-ER-LBD,NumSaturatedRings,0.0014597584800674806
NR-ER-LBD,NumSpiroAtoms,0.0007348877451253421
NR-ER-LBD,NumUnspecifiedAtomStereoCenters,0.000639132506814506
NR-ER-LBD,Phi,0.008054712597456945
NR-ER-LBD,RingCount,0.005304309656843854
NR-ER-LBD,MolLogP,0.010543000559009662
NR-ER-LBD,MolMR,0.008043708704195626
NR-ER-LBD,fr_Al_COO,0.002112719151646901
NR-ER-LBD,fr_Al_OH,0.0036533616298568927
NR-ER-LBD,fr_Al_OH_noTert,0.003811726697581774
NR-ER-LBD,fr_ArN,0.001556817825077926
NR-ER-LBD,fr_Ar_COO,0.00042637286210799627
NR-ER-LBD,fr_Ar_N,0.0007034320661444997
NR-ER-LBD,fr_Ar_NH,0.000336569283423122
NR-ER-LBD,fr_Ar_OH,0.008295987858969763
NR-ER-LBD,fr_COO,0.0011878366498998447
NR-ER-LBD,fr_COO2,0.0019331227286717234
NR-ER-LBD,fr_C_O,0.001796944997728895
NR-ER-LBD,fr_C_O_noCOO,0.0020204876781280794
NR-ER-LBD,fr_C_S,0.0
NR-ER-LBD,fr_HOCCN,0.0
NR-ER-LBD,fr_Imine,0.0013265728448495677
NR-ER-LBD,fr_NH0,0.0017433529217657803
NR-ER-LBD,fr_NH1,0.0008403059553532597
NR-ER-LBD,fr_NH2,0.0017936605038845926
NR-ER-LBD,fr_N_O,0.0
NR-ER-LBD,fr_Ndealkylation1,0.0003161992850961291
NR-ER-LBD,fr_Ndealkylation2,0.0007231852003904794
NR-ER-LBD,fr_Nhpyrrole,0.00021277950533300167
NR-ER-LBD,fr_SH,0.0
NR-ER-LBD,fr_aldehyde,0.0
NR-ER-LBD,fr_alkyl_carbamate,2.715063023911103e-05
NR-ER-LBD,fr_alkyl_halide,0.0
NR-ER-LBD,fr_allylic_oxid,0.00994310363688691
NR-ER-LBD,fr_amide,0.0013175137062822187
NR-ER-LBD,fr_amidine,0.0
NR-ER-LBD,fr_aniline,0.0009409994348005677
NR-ER-LBD,fr_aryl_methyl,0.0028375527773573488
NR-ER-LBD,fr_azide,0.0
NR-ER-LBD,fr_azo,0.0
NR-ER-LBD,fr_barbitur,0.0
NR-ER-LBD,fr_benzene,0.0023762559023389226
NR-ER-LBD,fr_benzodiazepine,4.721799775719313e-05
NR-ER-LBD,fr_bicyclic,0.01187956327684722
NR-ER-LBD,fr_diazo,0.0
NR-ER-LBD,fr_dihydropyridine,0.0
NR-ER-LBD,fr_epoxide,0.0
NR-ER-LBD,fr_ester,0.0015038710646376112
NR-ER-LBD,fr_ether,0.0023941079241703764
NR-ER-LBD,fr_furan,0.000739329954390968
NR-ER-LBD,fr_guanido,0.0
NR-ER-LBD,fr_halogen,0.0007833663000475131
NR-ER-LBD,fr_hdrzine,0.0
NR-ER-LBD,fr_hdrzone,0.0
NR-ER-LBD,fr_imidazole,0.00024281388991882587
NR-ER-LBD,fr_imide,0.0
NR-ER-LBD,fr_isocyan,0.002035989649105588
NR-ER-LBD,fr_isothiocyan,0.0
NR-ER-LBD,fr_ketone,0.0011982020695588376
NR-ER-LBD,fr_ketone_Topliss,0.0008413212342486678
NR-ER-LBD,fr_lactam,0.0
NR-ER-LBD,fr_lactone,0.0
NR-ER-LBD,fr_methoxy,0.001136062829343606
NR-ER-LBD,fr_morpholine,0.0013660743901414045
NR-ER-LBD,fr_nitrile,0.0
NR-ER-LBD,fr_nitro,0.00033075145615959345
NR-ER-LBD,fr_nitro_arom,0.0
NR-ER-LBD,fr_nitro_arom_nonortho,0.0
NR-ER-LBD,fr_nitroso,0.0019437805404030825
NR-ER-LBD,fr_oxazole,0.0
NR-ER-LBD,fr_oxime,0.0
NR-ER-LBD,fr_para_hydroxylation,0.0008707232573447473
NR-ER-LBD,fr_phenol,0.008735991462875901
NR-ER-LBD,fr_phenol_noOrthoHbond,0.00895981206478159
NR-ER-LBD,fr_phos_acid,0.0
NR-ER-LBD,fr_phos_ester,0.0
NR-ER-LBD,fr_piperdine,0.0005970002785443438
NR-ER-LBD,fr_piperzine,0.0003584867705191872
NR-ER-LBD,fr_priamide,0.0013634050697376979
NR-ER-LBD,fr_prisulfonamd,0.0
NR-ER-LBD,fr_pyridine,0.0
NR-ER-LBD,fr_quatN,3.0961779389452334e-05
NR-ER-LBD,fr_sulfide,0.00047498487532331184
NR-ER-LBD,fr_sulfonamd,0.0002864557583359547
NR-ER-LBD,fr_sulfone,0.001076858259303556
NR-ER-LBD,fr_term_acetylene,0.006005071736607713
NR-ER-LBD,fr_tetrazole,0.0
NR-ER-LBD,fr_thiazole,0.0
NR-ER-LBD,fr_thiocyan,0.0
NR-ER-LBD,fr_thiophene,0.0012802174682875328
NR-ER-LBD,fr_unbrch_alkane,0.0021379196414927967
NR-ER-LBD,fr_urea,0.0
NR-PPAR-gamma,MaxAbsEStateIndex,0.008019427145008006
NR-PPAR-gamma,MaxEStateIndex,0.009819146581929093
NR-PPAR-gamma,MinAbsEStateIndex,0.013643817476870374
NR-PPAR-gamma,MinEStateIndex,0.005324633577696925
NR-PPAR-gamma,qed,0.024334806193004172
NR-PPAR-gamma,SPS,0.005890320511582145
NR-PPAR-gamma,MolWt,0.008212419911846468
NR-PPAR-gamma,HeavyAtomMolWt,0.008282829717473239
NR-PPAR-gamma,ExactMolWt,0.008650946586753309
NR-PPAR-gamma,NumValenceElectrons,0.006506180672175248
NR-PPAR-gamma,NumRadicalElectrons,0.0
NR-PPAR-gamma,MaxPartialCharge,0.011543061436075863
NR-PPAR-gamma,MinPartialCharge,0.015088776381800244
NR-PPAR-gamma,MaxAbsPartialCharge,0.011288487022738148
NR-PPAR-gamma,MinAbsPartialCharge,0.011745825108691675
NR-PPAR-gamma,FpDensityMorgan1,0.008654890017047109
NR-PPAR-gamma,FpDensityMorgan2,0.01159654054744475
NR-PPAR-gamma,FpDensityMorgan3,0.010724840367032362
NR-PPAR-gamma,BCUT2D_MWHI,0.012048127112295158
NR-PPAR-gamma,BCUT2D_MWLOW,0.007457353331594003
NR-PPAR-gamma,BCUT2D_CHGHI,0.009324768915115477
NR-PPAR-gamma,BCUT2D_CHGLO,0.009659177812842465
NR-PPAR-gamma,BCUT2D_LOGPHI,0.01155772599108661
NR-PPAR-gamma,BCUT2D_LOGPLOW,0.010894231957936661
NR-PPAR-gamma,BCUT2D_MRHI,0.012556771702310716
NR-PPAR-gamma,BCUT2D_MRLOW,0.015551121331436027
NR-PPAR-gamma,AvgIpc,0.00783997858358782
NR-PPAR-gamma,BalabanJ,0.010038573877435708
NR-PPAR-gamma,BertzCT,0.008924729024993541
NR-PPAR-gamma,Chi0,0.007657493315759173
NR-PPAR-gamma,Chi0n,0.007626768743748123
NR-PPAR-gamma,Chi0v,0.010259981498807275
NR-PPAR-gamma,Chi1,0.009387139368693377
NR-PPAR-gamma,Chi1n,0.005754160282312296
NR-PPAR-gamma,Chi1v,0.008349178729443655
NR-PPAR-gamma,Chi2n,0.011884670133824106
NR-PPAR-gamma,Chi2v,0.01129138758691114
NR-PPAR-gamma,Chi3n,0.007061648864158991
NR-PPAR-gamma,Chi3v,0.009172608591451187
NR-PPAR-gamma,Chi4n,0.011309666126804863
NR-PPAR-gamma,Chi4v,0.009793807898687924
NR-PPAR-gamma,HallKierAlpha,0.00785420964269997
NR-PPAR-gamma,Ipc,0.00818679953773196
NR-PPAR-gamma,Kappa1,0.008045403345441777
NR-PPAR-gamma,Kappa2,0.012230469359498314
NR-PPAR-gamma,Kappa3,0.010529138436974877
NR-PPAR-gamma,LabuteASA,0.009425565403887823
NR-PPAR-gamma,PEOE_VSA1,0.004548111895844937
NR-PPAR-gamma,PEOE_VSA10,0.006624937004347533
NR-PPAR-gamma,PEOE_VSA11,0.0037145030619342326
NR-PPAR-gamma,PEOE_VSA12,0.0006933597192988339
NR-PPAR-gamma,PEOE_VSA13,0.00041421312641726286
NR-PPAR-gamma,PEOE_VSA14,0.0017156293154968754
NR-PPAR-gamma,PEOE_VSA2,0.004294772037290816
NR-PPAR-gamma,PEOE_VSA3,0.0031942778701596164
NR-PPAR-gamma,PEOE_VSA4,0.00034780061021195665
NR-PPAR-gamma,PEOE_VSA5,0.006424748571031022
NR-PPAR-gamma,PEOE_VSA6,0.011169845750088855
NR-PPAR-gamma,PEOE_VSA7,0.011118470022913501
NR-PPAR-gamma,PEOE_VSA8,0.0022735467413538737
NR-PPAR-gamma,PEOE_VSA9,0.007422324835570141
NR-PPAR-gamma,SMR_VSA1,0.005325134747513973
NR-PPAR-gamma,SMR_VSA10,0.007371954538811325
NR-PPAR-gamma,SMR_VSA2,0.0
NR-PPAR-gamma,SMR_VSA3,0.0026028224701561686
NR-PPAR-gamma,SMR_VSA4,0.00025995472618123647
NR-PPAR-gamma,SMR_VSA5,0.004505208831532088
NR-PPAR-gamma,SMR_VSA6,0.0035920984312220283
NR-PPAR-gamma,SMR_VSA7,0.012470484757840239
NR-PPAR-gamma,SMR_VSA8,0.0
NR-PPAR-gamma,SMR_VSA9,0.0022726785182813243
NR-PPAR-gamma,SlogP_VSA1,0.0031740320485763233
NR-PPAR-gamma,SlogP_VSA10,0.0005522220774479092
NR-PPAR-gamma,SlogP_VSA11,0.0032699064300106815
NR-PPAR-gamma,SlogP_VSA12,0.004827920312362967
NR-PPAR-gamma,SlogP_VSA2,0.012223106373573751
NR-PPAR-gamma,SlogP_VSA3,0.006225256262882002
NR-PPAR-gamma,SlogP_VSA4,0.0004270143909466384
NR-PPAR-gamma,SlogP_VSA5,0.006116831803068554
NR-PPAR-gamma,SlogP_VSA6,0.012788235274868989
NR-PPAR-gamma,SlogP_VSA7,0.004271778730336897
NR-PPAR-gamma,SlogP_VSA8,0.007875439838577605
NR-PPAR-gamma,SlogP_VSA9,0.0
NR-PPAR-gamma,TPSA,0.008322904632353072
NR-PPAR-gamma,EState_VSA1,0.006279326310474463
NR-PPAR-gamma,EState_VSA10,0.00411325962973457
NR-PPAR-gamma,EState_VSA11,0.0
NR-PPAR-gamma,EState_VSA2,0.005433158247512912
NR-PPAR-gamma,EState_VSA3,0.007073905513617514
NR-PPAR-gamma,EState_VSA4,0.007353634101742418
NR-PPAR-gamma,EState_VSA5,0.0049613066256597
NR-PPAR-gamma,EState_VSA6,0.00485906796823504
NR-PPAR-gamma,EState_VSA7,0.012597413946972329
NR-PPAR-gamma,EState_VSA8,0.012308909990430921
NR-PPAR-gamma,EState_VSA9,0.007697887223239993
NR-PPAR-gamma,VSA_EState1,0.0037027129292089
NR-PPAR-gamma,VSA_EState10,0.01001071313284131
NR-PPAR-gamma,VSA_EState2,0.009491111594578792
NR-PPAR-gamma,VSA_EState3,0.00896917167528006
NR-PPAR-gamma,VSA_EState4,0.004302833103637731
NR-PPAR-gamma,VSA_EState5,0.011685574109038973
NR-PPAR-gamma,VSA_EState6,0.020896957415016532
NR-PPAR-gamma,VSA_EState7,0.005616455512897928
NR-PPAR-gamma,VSA_EState8,0.007843487850436719
NR-PPAR-gamma,VSA_EState9,0.0031901925700621924
NR-PPAR-gamma,FractionCSP3,0.008288895137910974
NR-PPAR-gamma,HeavyAtomCount,0.005956674947970014
NR-PPAR-gamma,NHOHCount,0.0022892731907588545
NR-PPAR-gamma,NOCount,0.005946304416189379
NR-PPAR-gamma,NumAliphaticCarbocycles,0.0006912005345991962
NR-PPAR-gamma,NumAliphaticHeterocycles,0.0010120523445555536
NR-PPAR-gamma,NumAliphaticRings,0.0015175126721284386
NR-PPAR-gamma,NumAmideBonds,0.0005353596673530979
NR-PPAR-gamma,NumAromaticCarbocycles,0.006442252737571193
NR-PPAR-gamma,NumAromaticHeterocycles,0.0019794627300873256
NR-PPAR-gamma,NumAromaticRings,0.0040287998729339825
NR-PPAR-gamma,NumAtomStereoCenters,0.0004190239243144819
NR-PPAR-gamma,NumBridgeheadAtoms,0.0
NR-PPAR-gamma,NumHAcceptors,0.008046675300785839
NR-PPAR-gamma,NumHDonors,0.0027056668679676515
NR-PPAR-gamma,NumHeteroatoms,0.008301547167284581
NR-PPAR-gamma,NumHeterocycles,0.0018527388254630953
NR-PPAR-gamma,NumRotatableBonds,0.006351153086065572
NR-PPAR-gamma,NumSaturatedCarbocycles,0.0014917968322245268
NR-PPAR-gamma,NumSaturatedHeterocycles,0.00023341996784574442
NR-PPAR-gamma,NumSaturatedRings,0.0002834834850543636
NR-PPAR-gamma,NumSpiroAtoms,0.0
NR-PPAR-gamma,NumUnspecifiedAtomStereoCenters,0.0015195307395511493
NR-PPAR-gamma,Phi,0.009253754109945158
NR-PPAR-gamma,RingCount,0.001954537424535216
NR-PPAR-gamma,MolLogP,0.012292677702724821
NR-PPAR-gamma,MolMR,0.008003879230987826
NR-PPAR-gamma,fr_Al_COO,0.008722511010859725
NR-PPAR-gamma,fr_Al_OH,0.0011109697970483783
NR-PPAR-gamma,fr_Al_OH_noTert,0.00022114050102085576
NR-PPAR-gamma,fr_ArN,0.00018952033335480807
NR-PPAR-gamma,fr_Ar_COO,0.003180233909927702
NR-PPAR-gamma,fr_Ar_N,0.0006045650183140021
NR-PPAR-gamma,fr_Ar_NH,0.0
NR-PPAR-gamma,fr_Ar_OH,0.0035530458903533383
NR-PPAR-gamma,fr_COO,0.009676050310419973
NR-PPAR-gamma,fr_COO2,0.010457580708781234
NR-PPAR-gamma,fr_C_O,0.0022331340757985704
NR-PPAR-gamma,fr_C_O_noCOO,0.0007996816247828549
NR-PPAR-gamma,fr_C_S,0.0
NR-PPAR-gamma,fr_HOCCN,0.0
NR-PPAR-gamma,fr_Imine,9.872171636877488e-05
NR-PPAR-gamma,fr_NH0,0.0010717361541596124
NR-PPAR-gamma,fr_NH1,0.0016145271027856053
NR-PPAR-gamma,fr_NH2,9.327537287389821e-05
NR-PPAR-gamma,fr_N_O,0.0
NR-PPAR-gamma,fr_Ndealkylation1,0.00044655086701341856
NR-PPAR-gamma,fr_Ndealkylation2,0.0
NR-PPAR-gamma,fr_Nhpyrrole,0.000133414499698339
NR-PPAR-gamma,fr_SH,0.005590711600973361
NR-PPAR-gamma,fr_aldehyde,0.0
NR-PPAR-gamma,fr_alkyl_carbamate,0.0
NR-PPAR-gamma,fr_alkyl_halide,0.0023621104705835384
NR-PPAR-gamma,fr_allylic_oxid,0.0004053178551779758
NR-PPAR-gamma,fr_amide,0.0002485237235873414
NR-PPAR-gamma,fr_amidine,0.0
NR-PPAR-gamma,fr_aniline,0.00027850587099929425
NR-PPAR-gamma,fr_aryl_methyl,0.0002533411975442333
NR-PPAR-gamma,fr_azide,0.0
NR-PPAR-gamma,fr_azo,0.0
NR-PPAR-gamma,fr_barbitur,0.0
NR-PPAR-gamma,fr_benzene,0.0070738979475112864
NR-PPAR-gamma,fr_benzodiazepine,0.0
NR-PPAR-gamma,fr_bicyclic,0.003318808089532544
NR-PPAR-gamma,fr_diazo,0.0
NR-PPAR-gamma,fr_dihydropyridine,0.0
NR-PPAR-gamma,fr_epoxide,0.0
NR-PPAR-gamma,fr_ester,0.0014440301228556085
NR-PPAR-gamma,fr_ether,0.0023719734346921307
NR-PPAR-gamma,fr_furan,0.0
NR-PPAR-gamma,fr_guanido,0.0
NR-PPAR-gamma,fr_halogen,0.0019399257415987547
NR-PPAR-gamma,fr_hdrzine,0.0
NR-PPAR-gamma,fr_hdrzone,0.0
NR-PPAR-gamma,fr_imidazole,0.0
NR-PPAR-gamma,fr_imide,0.0
NR-PPAR-gamma,fr_isocyan,0.0
NR-PPAR-gamma,fr_isothiocyan,0.0
NR-PPAR-gamma,fr_ketone,0.0005865455904035826
NR-PPAR-gamma,fr_ketone_Topliss,0.0027895602983891024
NR-PPAR-gamma,fr_lactam,0.0
NR-PPAR-gamma,fr_lactone,0.0
NR-PPAR-gamma,fr_methoxy,0.0003033862235719996
NR-PPAR-gamma,fr_morpholine,0.0
NR-PPAR-gamma,fr_nitrile,0.0
NR-PPAR-gamma,fr_nitro,0.0010581535029425876
NR-PPAR-gamma,fr_nitro_arom,0.00042632751172294516
NR-PPAR-gamma,fr_nitro_arom_nonortho,0.0
NR-PPAR-gamma,fr_nitroso,0.0
NR-PPAR-gamma,fr_oxazole,0.011619821750325754
NR-PPAR-gamma,fr_oxime,0.0
NR-PPAR-gamma,fr_para_hydroxylation,0.004398020543142032
NR-PPAR-gamma,fr_phenol,0.0032500370953911545
NR-PPAR-gamma,fr_phenol_noOrthoHbond,0.002777602346955754
NR-PPAR-gamma,fr_phos_acid,0.0
NR-PPAR-gamma,fr_phos_ester,0.0
NR-PPAR-gamma,fr_piperdine,0.00031014649218658383
NR-PPAR-gamma,fr_piperzine,0.0
NR-PPAR-gamma,fr_priamide,0.0
NR-PPAR-gamma,fr_prisulfonamd,0.0
NR-PPAR-gamma,fr_pyridine,0.0
NR-PPAR-gamma,fr_quatN,0.000985833691327725
NR-PPAR-gamma,fr_sulfide,0.0
NR-PPAR-gamma,fr_sulfonamd,0.0007784326719384758
NR-PPAR-gamma,fr_sulfone,0.006303274201068375
NR-PPAR-gamma,fr_term_acetylene,0.0
NR-PPAR-gamma,fr_tetrazole,0.0
NR-PPAR-gamma,fr_thiazole,0.0007609947106100285
NR-PPAR-gamma,fr_thiocyan,0.0
NR-PPAR-gamma,fr_thiophene,0.00030439195880372396
NR-PPAR-gamma,fr_unbrch_alkane,0.0006377825740326055
NR-PPAR-gamma,fr_urea,0.0
SR-ARE,MaxAbsEStateIndex,0.009387633371696732
SR-ARE,MaxEStateIndex,0.008636392611698858
SR-ARE,MinAbsEStateIndex,0.008793145768759033
SR-ARE,MinEStateIndex,0.00771286300352712
SR-ARE,qed,0.013772467859692474
SR-ARE,SPS,0.007833716403536129
SR-ARE,MolWt,0.009761274190282242
SR-ARE,HeavyAtomMolWt,0.007956020975904707
SR-ARE,ExactMolWt,0.008098277264310415
SR-ARE,NumValenceElectrons,0.005723714126111962
SR-ARE,NumRadicalElectrons,0.001937213925885737
SR-ARE,MaxPartialCharge,0.011199620100200753
SR-ARE,MinPartialCharge,0.011699157223826378
SR-ARE,MaxAbsPartialCharge,0.011930432675556513
SR-ARE,MinAbsPartialCharge,0.010093665327028645
SR-ARE,FpDensityMorgan1,0.009053151282014244
SR-ARE,FpDensityMorgan2,0.00921335967891116
SR-ARE,FpDensityMorgan3,0.01195681448128973
SR-ARE,BCUT2D_MWHI,0.01212934539911866
SR-ARE,BCUT2D_MWLOW,0.011188520821712738
SR-ARE,BCUT2D_CHGHI,0.009566301210092311
SR-ARE,BCUT2D_CHGLO,0.012015606081388793
SR-ARE,BCUT2D_LOGPHI,0.011641183668840033
SR-ARE,BCUT2D_LOGPLOW,0.013235269314916066
SR-ARE,BCUT2D_MRHI,0.013960166980697372
SR-ARE,BCUT2D_MRLOW,0.013261023478129281
SR-ARE,AvgIpc,0.007694956878657609
SR-ARE,BalabanJ,0.011378440866165629
SR-ARE,BertzCT,0.011155509989722421
SR-ARE,Chi0,0.006783071628951364
SR-ARE,Chi0n,0.007864185864747398
SR-ARE,Chi0v,0.008855321373566247
SR-ARE,Chi1,0.006921751865574179
SR-ARE,Chi1n,0.008353107364384132
SR-ARE,Chi1v,0.009736929623680064
SR-ARE,Chi2n,0.008204130079786142
SR-ARE,Chi2v,0.012178436432441181
SR-ARE,Chi3n,0.00906183237303348
SR-ARE,Chi3v,0.00996720335832757
SR-ARE,Chi4n,0.009946805653968471
SR-ARE,Chi4v,0.009202361244779467
SR-ARE,HallKierAlpha,0.009764046889847961
SR-ARE,Ipc,0.008426168908043733
SR-ARE,Kappa1,0.008356277625663024
SR-ARE,Kappa2,0.009755297360317538
SR-ARE,Kappa3,0.00981928865173549
SR-ARE,LabuteASA,0.008781444613213805
SR-ARE,PEOE_VSA1,0.007652980546297597
SR-ARE,PEOE_VSA10,0.004816872326758592
SR-ARE,PEOE_VSA11,0.0068797192627093025
SR-ARE,PEOE_VSA12,0.0020156491014373928
SR-ARE,PEOE_VSA13,0.0023669082834874592
SR-ARE,PEOE_VSA14,0.0037613878270825016
SR-ARE,PEOE_VSA2,0.004723124842311662
SR-ARE,PEOE_VSA3,0.002216873470422046
SR-ARE,PEOE_VSA4,0.0015654823898539412
SR-ARE,PEOE_VSA5,0.003757697205890105
SR-ARE,PEOE_VSA6,0.007041626879651496
SR-ARE,PEOE_VSA7,0.010185804127631475
SR-ARE,PEOE_VSA8,0.008540709205078796
SR-ARE,PEOE_VSA9,0.007177865692709787
SR-ARE,SMR_VSA1,0.005644710047836719
SR-ARE,SMR_VSA10,0.0100704573554379
SR-ARE,SMR_VSA2,0.001092064089824497
SR-ARE,SMR_VSA3,0.0033203122665548773
SR-ARE,SMR_VSA4,0.0039411879539672364
SR-ARE,SMR_VSA5,0.007346553216758009
SR-ARE,SMR_VSA6,0.005733848778858412
SR-ARE,SMR_VSA7,0.008900075103548698
SR-ARE,SMR_VSA8,0.0
SR-ARE,SMR_VSA9,0.0031655040811745046
SR-ARE,SlogP_VSA1,0.003944533840199186
SR-ARE,SlogP_VSA10,0.0027365249666319253
SR-ARE,SlogP_VSA11,0.002294718057094986
SR-ARE,SlogP_VSA12,0.005536955699114057
SR-ARE,SlogP_VSA2,0.009664220872456416
SR-ARE,SlogP_VSA3,0.0070067408542744125
SR-ARE,SlogP_VSA4,0.0043239166349278
SR-ARE,SlogP_VSA5,0.005757021655997976
SR-ARE,SlogP_VSA6,0.0071227205748350285
SR-ARE,SlogP_VSA7,0.0028127960762806964
SR-ARE,SlogP_VSA8,0.006781776165960276
SR-ARE,SlogP_VSA9,0.0
SR-ARE,TPSA,0.007064534857690354
SR-ARE,EState_VSA1,0.0048683717683418466
SR-ARE,EState_VSA10,0.004093984757193964
SR-ARE,EState_VSA11,0.0001380108660934818
SR-ARE,EState_VSA2,0.009485570700134541
SR-ARE,EState_VSA3,0.0056832499564518505
SR-ARE,EState_VSA4,0.008235743982949618
SR-ARE,EState_VSA5,0.0058790381457413665
SR-ARE,EState_VSA6,0.0045154638886167895
SR-ARE,EState_VSA7,0.0041986352606048095
SR-ARE,EState_VSA8,0.008807791930372956
